KEY,English,SChinese,TChinese,Japanese
LKCircinusInfo,"In 1756, French astronomer Nicolas-Louis de Lacaille introduced the constellation of Circinus with the French name le Compas, representing a pair of dividing compasses, on a chart of the southern sky. Circinus was given its current name in 1763, when Lacaille published an updated sky map with Latin names for the constellations he introduced.",圆规座是一个南天星座，面积93.35平方度，占全天面积的0.226%，最亮星为圆规座α。每年4月30日子夜圆规座中心经过上中天。圆规座没有亮于2等的恒星，三颗主星组成一个呈折合的圆规形状。圆规座并没有对应神话故事，由法国天文学家拉卡伊于1763年所创，表示测量员用的圆规。,圓規座是一個南天星座，面積93.35平方度，占全天面積的0.226%，最亮星為圓規座α。每年4月30日子夜圓規座中心經過上中天。圓規座沒有亮於2等的恒星，三顆主星組成一個呈折合的圓規形狀。圓規座並沒有對應神話故事，由法國天文學家拉卡伊於1763年所創，表示測量員用的圓規。,コンパス座（Circinus）は、南天の星座の1つ。全天で4番目に小さな星座で、日本からは星座の全域を見る事はできない。1756年にニコラ?ルイ?ド?ラカーユによって設定された。ラカーユは、既に設定されていたみなみのさんかく座を測量機器に見立て、じょうぎ座と共に製図用具が並ぶように星図を描いた。
LKFornaxTitle,Fornax,天炉座,天爐座,ろ座
LKFornaxLatin,the Brazier,Fornax,Fornax,Fornax
LKFornaxInfo,"Fornax is a constellation in the southern sky. Its name is Latin for furnace. It was named by French astronomer Nicolas Louis de Lacaille in 1756. De Lacaille originally called the constellation ""Fornax Chemica"" (the chemical furnace), representing a small solid fuel vessel used for heating chemical experiments.",天炉座直到1752年才由法国天文学家拉卡伊对它进行了描述。这个星座没有星等超过+4的星，但实际上该星座却包含一个拥有多种天体的星系群。它位于波江座旁边，鲸鱼座南方，象征化学熔炉。使用8英寸(20厘米)或更大望远镜才能看见它。,天爐座直到1752年才由法國天文學家拉卡伊對它進行了描述。這個星座沒有星等超過+4的星，但實際上該星座卻包含一個擁有多種天體的星系群。它位於波江座旁邊，鯨魚座南方，象征化學熔爐。使用8英寸(20厘米)或更大望遠鏡才能看見它。,ろ座（炉座、Fornax）は、南天の星座の1つ。ニコラ?ルイ?ド?ラカーユ によって18世紀に設定された。ラカーユはフラスコを加熱するための炉としてこの星座を設定した。当初の名はフランス語でFourneauだが、のちにラテン語でFornax Chemica（化学用炉）と記載した天文学者もいる。
LKHorologiumTitle,Horologium,时钟座,時鐘座,とけい座
LKHorologiumLatin,the Pendulum Clock,Horologium,Horologium,Horologium
LKHorologiumInfo,"The French astronomer Nicolas Louis de Lacaille first described the constellation in French as l'Horloge à pendule & à secondes in 1752, after he had observed and catalogued almost 10,000 southern stars during a two-year stay at the Cape of Good Hope. Lacaille Latinised the name to Horologium on his 1763 chart.",时钟座是现代88星座之一，是位于南天的一个小星座（赤纬约-60度）。最早被拉卡伊命名为摆钟座，用来纪念摆钟的发明人惠更斯。时钟座在波江座之南，水蛇座和网罟座之间；由于创立于17世纪，没有相对应的神话；时钟座包含中国古代星座：近天园南。,時鐘座是現代88星座之一，是位於南天的一個小星座（赤緯約-60度）。最早被拉卡伊命名為擺鐘座，用來紀念擺鐘的發明人惠更斯。時鐘座在波江座之南，水蛇座和網罟座之間；由於創立於17世紀，沒有相對應的神話；時鐘座包含中國古代星座：近天園南。,とけい座（時計座、Horologium）は、南天の星座の1つ。18世紀半ばに、フランスの天文学者ニコラ?ルイ?ド?ラカーユによって振り子時計をモチーフとして設定された。新しい星座であり、神話は伝わっていない。
LKMensaTitle,Mensa,山案座,山案座,テーブルさん座
LKMensaLatin,the Table Mountain,Mensa,Mensa,Mensa
LKMensaInfo,"Mensa is a small constellation in the Southern Celestial Hemisphere between Scorpius and Centaurus, one of twelve drawn up in the 18th century by French astronomer Nicolas Louis de Lacaille. Its name is Latin for table, though it originally depicted Table Mountain and was known as Mons Mensae.",山案座（Mensa，桌子的拉丁文）是一个南天星座，是法国天文学家拉卡伊所命名的，以象征南非开普敦的桌山，他曾在此绘制南天星图。山案座位于南天极附近，在十七世纪才被命名。在远航技术未发展的古典时代，人们是无法看它的，所以并无任何有关山案座的神话故事。,山案座（Mensa，桌子的拉丁文）是一個南天星座，是法國天文學家拉卡伊所命名的，以象征南非開普敦的桌山，他曾在此繪制南天星圖。山案座位於南天極附近，在十七世紀才被命名。在遠航技術未發展的古典時代，人們是無法看它的，所以並無任何有關山案座的神話故事。,テーブルさん座 (テーブル山座、Mensa) は、南天の星座の1つ。1756年にニコラ?ルイ?ド?ラカーユ によって、南アフリカ?ケープタウンのテーブル山をモチーフに設定された。ラカーユは1751年から1752年にかけてケープタウンで初期の重要な観測を行っている。
LKMicroscopiumTitle,Microscopium,显微镜座,顯微鏡座,けんびきょう座
LKMicroscopiumLatin,the Microscope,Microscopium,Microscopium,Microscopium
LKMicroscopiumInfo,"Microscopium is a minor constellation in the Southern Celestial Hemisphere, one of twelve created in the 18th century by French astronomer Nicolas Louis de Lacaille and one of several depicting scientific instruments. Its name is a Latinised form of the Greek word for microscope. ",显微镜座是南天半球中的一个星座，由拉卡伊于1752年确立的，它几乎没有显著的亮星，并且对小型望远镜，这里没有什么有趣的东西，它的名字是为了纪念16世纪末显微镜的发明。北半球中纬度地区在南方地平线晴朗的情况下，可以看见这个星座中的一个双星 - 显微镜座α。,顯微鏡座是南天半球中的一個星座，由拉卡伊於1752年確立的，它幾乎沒有顯著的亮星，並且對小型望遠鏡，這裏沒有什麽有趣的東西，它的名字是為了紀念16世紀末顯微鏡的發明。北半球中緯度地區在南方地平線晴朗的情況下，可以看見這個星座中的一個雙星 - 顯微鏡座α。,1756年にニコラ?ルイ?ド?ラカーユによって設定された。みなみのうお座の一部を切り取って作られたため、みなみのうお座2番星、みなみのうお座3番星は現在けんびきょう座に所属している。1798年にラランドが提唱したけいききゅう座は、けんびきょう座の領域に作られたが、定着しなかった。
LKNormaTitle,Norma,矩尺座,矩尺座,じょうぎ座
LKNormaLatin,the Carpenter's Square,Norma,Norma,Norma
LKNormaInfo,"Norma was introduced in 1751–52 by Nicolas Louis de Lacaille with the French name l’Equerre et la Regle, ""the Square and Rule"", after he had observed and catalogued 10,000 southern stars during a two-year stay at the Cape of Good Hope. He devised 14 new constellations in uncharted regions of the Southern Celestial Hemisphere not visible from Europe. ",矩尺座（Norma，拉丁文：角尺）是一个小型而黯淡的南天星座，此星座是由拉卡伊在1751至1752年间在好望角观测时所创立的，后来在1763年编入《Coelum australe stelliferum》（南天星表）。拉卡伊原把此星座称作“Norma et Regula”（即角尺与直尺），象征木工的用具。十七世纪之前，在未有远航技术之前并无文明看见它，因此并无任何与之相关的神话记载。,矩尺座（Norma，拉丁文：角尺）是一個小型而黯淡的南天星座，此星座是由拉卡伊在1751至1752年間在好望角觀測時所創立的，後來在1763年編入《Coelum australe stelliferum》（南天星表）。拉卡伊原把此星座稱作“Norma et Regula”（即角尺與直尺），象征木工的用具。十七世紀之前，在未有遠航技術之前並無文明看見它，因此並無任何與之相關的神話記載。,じょうぎ座（定規座、Norma）は、南天の星座の1つ。小さく目立たない星座である。1756年にフランスの天文学者ニコラ?ルイ?ド?ラカーユが作成した天球儀に初めて描かれた[1]。最初ラカーユは、 l'?querre et la Règle と名づけた。これは、製図用具の直定規と曲尺を意味する[1]。かつては、Quadrans Euclidis（ユークリッドの定規座）とも呼ばれたこともある。
LKOctansTitle,Octans,南极座,南極座,はちぶんぎ座
LKOctansLatin,the Octant,Octans,Octans,Octans
LKOctansInfo,"Octans is a faint constellation located in the deep southern sky. Its name is Latin for the eighth part of a circle, but it is named after the octant, a navigational instrument. The constellation was devised by French astronomer Nicolas Louis de Lacaille in 1752, and it remains one of the 88 modern constellations.",南极座，本作八分仪座，是一个由法国天文学家拉卡伊（Nicolas Louis de Lacaille）所命名的南天星座，象征航海仪器八分仪。此星座缺乏亮星，并不明显。南极座令人注意的地方是这个天区包含了南天极。南极座σ是最接近南天极而肉眼可见的星，但这颗星太暗淡所以不足以用作导航的极星。幸而，南十字座的长轴指向南极，可作为天空中找寻南天极的参考。,南極座，本作八分儀座，是一個由法國天文學家拉卡伊（Nicolas Louis de Lacaille）所命名的南天星座，象征航海儀器八分儀。此星座缺乏亮星，並不明顯。南極座令人註意的地方是這個天區包含了南天極。南極座σ是最接近南天極而肉眼可見的星，但這顆星太暗淡所以不足以用作導航的極星。幸而，南十字座的長軸指向南極，可作為天空中找尋南天極的參考。,はちぶんぎ座（八分儀座、Octans）は、南天にある星座の1つである。八分儀とは、天体観測に使用する道具で、角度45°の扇型をしている。ニコラ?ルイ?ド?ラカーユによって18世紀半ばに設定された[1]。ラカーユは1756年に刊行した星図では l’Octans de Reflexion としていたが、1763年の第2版ではシンプルに Octans に変更した[1]。意味の違いはない。
LKPictorTitle,Pictor,绘架座,繪架座,がか座
LKPictorLatin,the Easel,Pictor,Pictor,Pictor
LKPictorInfo,"Pictor is a constellation in the Southern Celestial Hemisphere, located between the star Canopus and the Large Magellanic Cloud. Its name is Latin for painter, and is an abbreviation of the older name Equuleus Pictoris (the ""painter's easel""). ",绘架座是拉卡伊在1752年命名的星座之一。 组成这个南天小星座的恒星在地球上看都很黯淡，难于看到。对于只有小型望远镜或双筒望远镜的观察者来说，这个星座可能没有什么可以看见的有趣天体。,繪架座是拉卡伊在1752年命名的星座之一。 組成這個南天小星座的恒星在地球上看都很黯淡，難於看到。對於只有小型望遠鏡或雙筒望遠鏡的觀察者來說，這個星座可能沒有什麽可以看見的有趣天體。,がか座（画架座、Pictor）は、南天の星座の1つ。Pictor はラテン語で「画家」という意味だが、この星座のモチーフとなったのは画家ではなく画架である。1756年に、ニコラ?ルイ?ド?ラカーユによって設定された。
LKReticulumTitle,Reticulum,网罟座,網罟座,レチクル座
LKReticulumLatin,the Reticle,Reticulum,Reticulum,Reticulum
LKReticulumInfo,"Reticulum is a small, faint constellation in the southern sky. Its name is Latin for a small net, or reticle—a net of crosshairs at the focus of a telescope eyepiece that is used to measure star positions. ",网罟座是法国天文学家拉卡伊创造的一个星座。它的名称是为了纪念在目镜中加上了精密观测用的网，即十字丝。这个很小的远南天星座最突出的特点是几个有趣的双星和相对明亮的星系。,網罟座是法國天文學家拉卡伊創造的一個星座。它的名稱是為了紀念在目鏡中加上了精密觀測用的網，即十字絲。這個很小的遠南天星座最突出的特點是幾個有趣的雙星和相對明亮的星系。,レチクル座は、1756年にフランスの天文学者ニコラ?ルイ?ド?ラカーユによって設定された。天体望遠鏡で恒星の位置観測を行う場合、接眼レンズの焦点面に、視野の中心を示したり視野を分割するために十字線を張る。
LKSculptorTitle,Sculptor,玉夫座,玉夫座,ちょうこくしつ座
LKSculptorLatin,the Sculptor,Sculptor,Sculptor,Sculptor
LKSculptorInfo,"Sculptor is a small and faint constellation in the southern sky. It was introduced by Nicolas Louis de Lacaille in the 18th century. He originally named it Apparatus Sculptoris (the sculptor's studio), but the name was later shortened.",玉夫座是由法国天文学家拉卡伊在南天创建的一个小星座，原来的名字是雕刻家的工作室，在拉丁化时被缩减成现在的名称。由于是在17世纪才新创的星座，因此没有相关的神话故事。,玉夫座是由法國天文學家拉卡伊在南天創建的一個小星座，原來的名字是雕刻家的工作室，在拉丁化時被縮減成現在的名稱。由於是在17世紀才新創的星座，因此沒有相關的神話故事。,ちょうこくしつ座（彫刻室座、Sculptor ）は、南天の星座の1つ。ニコラ?ルイ?ド?ラカーユによって18世紀に設定された。銀河南極がこの星座内にある。日本では、見ることができるが高度は低い。
LKTelescopiumTitle,Telescopium,望远镜座,望遠鏡座,ぼうえんきょう座
LKTelescopiumLatin,the Telescope,Telescopium,Telescopium,Telescopium
LKTelescopiumInfo,"Telescopium was introduced in 1751–52 by Nicolas-Louis de Lacaille with the French name le Telescope, depicting an aerial telescope. Covering 40 degrees of the night sky, the telescope stretched out northwards between Sagittarius and Scorpius. Lacaille had Latinised its name to Telescopium by 1763.",望远镜座是一个南天黄道带星座，位于人马座南方，象征有姣车支撑的大型望远镜。望远镜座是法国天文学家修道士拉卡伊于1751年-1752年在好望角观测南天星空时划分的一个小星座。因其位于南天，没有对应的神话传说。,望遠鏡座是一個南天黃道帶星座，位於人馬座南方，象征有姣車支撐的大型望遠鏡。望遠鏡座是法國天文學家修道士拉卡伊於1751年-1752年在好望角觀測南天星空時劃分的一個小星座。因其位於南天，沒有對應的神話傳說。,ぼうえんきょう座（望遠鏡座）は、ニコラ?ルイ?ド?ラカーユ によって18世紀に設定された。この星座のモチーフとなったのは、当時主流であった非常に長い鏡筒を持つ屈折望遠鏡である。当時の望遠鏡は精度の低いレンズを用いていたため、焦点距離を延ばすことにより色収差を低減させる必要があった。
LKApusTitle,Apus,天燕座,天燕座,ふうちょう座
LKApusLatin,the Bird-of-Paradise,Apus,Apus,Apus
LKApusInfo,"Apus is a small constellation in the southern sky, first defined in the late 16th century. Its name means ""no feet"" in Greek, and it represents a bird-of-paradise, which was once wrongly believed to lack feet.",天燕座是南天星座之一，在南三角座之南，紧接南极座。\n\n天燕座没有神话，由Poeter Dirkszoon Keyser和Frederick de Houtman所创，为的是纪念新几内亚的极乐鸟。,天燕座是南天星座之一，在南三角座之南，緊接南極座。\n\n天燕座沒有神話，由Poeter Dirkszoon Keyser和Frederick de Houtman所創，為的是紀念新幾內亞的極樂鳥。,「ふうちょう」は極楽鳥（ごくらくちょう）の通称である。ペーテル·ケイセルとフレデリック·デ·ハウトマンが残した観測記録を元にペトルス·プランシウスが1597年に作成した地球儀に残したものが最初です。
LKChamaeleonTitle,Chamaeleon,变色龙座,蝘蜓座,カメレオン座
LKChamaeleonLatin,the Chameleon,Chamaeleon,Chamaeleon,Chamaeleon
LKChamaeleonInfo,"Chamaeleon is a small constellation in the southern sky. It is named after the chameleon, a kind of lizard. It was first defined in the 16th century.",变色龙座是南天深处的一个很暗的星座，位于船底座和南极座之间。荷兰探险家Pieter Dirkszoon Keyser和Frederick de Houtman所创，代表变色龙。,蝘蜓座是南天深處的一個很暗的星座，位於船底座和南極座之間。荷蘭探險家Pieter Dirkszoon Keyser和Frederick de Houtman所創，代表變色龍。,カメレオン座 (Chamaeleon) は、南天の星座の1つ。天の南極の近くにあるために日本国内では観測できない。メレオン座は16世紀以降に作られた新しい星座であり、神話はない。
LKDoradoTitle,Dorado,剑鱼座,劍魚座,かじき座
LKDoradoLatin,the Swordfish,Dorado,Dorado,Dorado
LKDoradoInfo,"Dorado is a constellation in the southern sky. Its name refers to the dolphinfish (Coryphaena hippurus), which is known as dorado in Portuguese, although it has also been depicted as a swordfish.",剑鱼座（Dorado，西班牙语的鬼头刀鱼）是一个南天星座。它是荷兰航海家凯泽和豪特曼于1595至1597年间所命名的12个星座之一，于1603年被收录于巴耶的《测天图》内。象征海洋生物剑鱼。,劍魚座（Dorado，西班牙語的鬼頭刀魚）是一個南天星座。它是荷蘭航海家凱澤和豪特曼於1595至1597年間所命名的12個星座之一，於1603年被收錄於巴耶的《測天圖》內。象征海洋生物劍魚。,かじき座（旗魚座、Dorado）は、南天の星座の1つ。星座名の Dorado は、元々スペイン語で「金」を意味しており、陸揚げされると金色に輝くことからラテン語で「シイラ」を指すようになり、星図でもとびうお座を追い掛ける姿で描かれている。
LKGrusTitle,Grus,天鹤座,天鶴座,つる座
LKGrusLatin,the Crane,Grus,Grus,Grus
LKGrusInfo,"Grus is a constellation in the southern sky. Its name is Latin for the crane, a type of bird. It is one of twelve constellations conceived by Petrus Plancius from the observations of Pieter Dirkszoon Keyser and Frederick de Houtman. ",天鹤座是1595-1597年Pieter Dirkszoon Keyser和Frederick de Houtman创立的12个南天星座之一；在南鱼座之南，杜鹃座之北；于1603年被初次包括在拜耳命名法中。包含中国古代星座：败臼。直到17世纪被认为是南鱼座的一部分。因为划分得晚，没有有关的神话传说。,天鹤座是1595-1597年Pieter Dirkszoon Keyser和Frederick de Houtman创立的12个南天星座之一；在南鱼座之南，杜鹃座之北；于1603年被初次包括在拜耳命名法中。包含中国古代星座：败臼。直到17世纪被认为是南鱼座的一部分。因为划分得晚，没有有关的神话传说。,つる座（鶴座、Grus）は、南天の星座の1つ。新しく設けられた星座の中では明るい星が多い方だが、日本では南に低くしか上らないので目立たない。つる座は16世紀以降に作られた新しい星座であり、神話はない。
LKHydrusTitle,Hydrus,水蛇座,水蛇座,みずへび座
LKHydrusLatin,the Water Snake,Hydrus,Hydrus,Hydrus
LKHydrusInfo,"Hydrus is a small constellation in the deep southern sky. It was first depicted on a celestial atlas by Johann Bayer in his 1603 Uranometria. Its name means ""male water snake"", as opposed to Hydra, a much larger constellation that represents a female water snake.",水蛇座是一个远离黄道的星座，位于大小麦哲伦星云之间。大小麦哲伦星云是地球所在的银河系的伴星系，大小麦哲伦星云都是不规则星系。16世纪，荷兰航海家首先确认了这个星座，后来被收录在拜尔1603年的星图中。其中三颗最亮的星组成一个三角。几乎正指南天极的相反方向。,水蛇座是一個遠離黃道的星座，位於大小麥哲倫星雲之間。大小麥哲倫星雲是地球所在的銀河系的伴星系，大小麥哲倫星雲都是不規則星系。16世紀，荷蘭航海家首先確認了這個星座，後來被收錄在拜爾1603年的星圖中。其中三顆最亮的星組成一個三角。幾乎正指南天極的相反方向。,みずへび座（水蛇座）は、南天の星座の1つ。うみへび座 (Hydra) とはラテン語の綴りもよく似ているが、文法的には同じ単語の男性形と女性形である。一般名詞としてのヒュドラーの定訳は「水蛇」であるため、直訳で区別すれば、みずへび座は「雄の水蛇[2]」、うみへび座は「雌の水蛇」となる。
LKIndusTitle,Indus,印第安座,印第安座,インディアン座
LKIndusLatin,the Indian,Indus,Indus,Indus
LKIndusInfo,Indus is a constellation in the southern sky created in the late sixteenth century. The constellation was one of twelve created by Petrus Plancius from the observations of Pieter Dirkszoon Keyser and Frederick de Houtman.,印第安座是南天的一个星座，其代表物是美洲的印第安人。为Pieter Dirkszoon Keyser和Frederick de Houtman在1595-1597年巡航南半球，观测和创立的12星座之一，1603年首次出现在拜耳的《测天图》中。,印第安座是南天的一個星座，其代表物是美洲的印第安人。為Pieter Dirkszoon Keyser和Frederick de Houtman在1595-1597年巡航南半球，觀測和創立的12星座之一，1603年首次出現在拜耳的《測天圖》中。,インディアン座 (Indus) は、新しい星座なので神話がない。ケイセルたちは、16世紀末にマダガスカルからスマトラ、ジャワにかけて航海しており、この間に接したアフリカ南部からマダガスカル、東インド諸島の原住民をモデルにしたものと考えられている。
LKMuscaTitle,Musca,苍蝇座,蒼蠅座,はえ座
LKMuscaLatin,the Fly,Musca,Musca,Musca
LKMuscaInfo,Musca (Latin: fly) is a small constellation in the deep southern sky. It was one of twelve constellations created by Petrus Plancius. It was also known as Apis (Latin: bee) for two hundred years. Musca remains below the horizon for most Northern Hemisphere observers.,苍蝇座（拉丁语：Musca）是位于南天深空的一个小星座，远离黄道的南天，是荷兰天文学家皮特鲁斯·普兰修斯根据荷兰航海家彼得·德克·凯泽和弗雷德里克·德·豪特曼的天文观测结果创立的星座。它原来叫做Apis（蜜蜂座），直到18世纪经过拉卡伊之手它才演化为苍蝇座。在北半球，这个星座位于地平线以下。,蒼蠅座（拉丁語：Musca）是位於南天深空的一個小星座，遠離黃道的南天，是荷蘭天文學家皮特魯斯·普蘭修斯根據荷蘭航海家彼得·德克·凱澤和弗雷德裏克·德·豪特曼的天文觀測結果創立的星座。它原來叫做Apis（蜜蜂座），直到18世紀經過拉卡伊之手它才演化為蒼蠅座。在北半球，這個星座位於地平線以下。,はえ座（蝿座、蠅座、Musca）は、南天の星座の1つ。天の南極に近く、日本の大部分の地域からは見ることができない。日本では、かつて和名の正式な表記がはい座だった。この表記は長く使用されていたが、1990年11月刊行の理科年表第64冊ではえ座に改められ、1994年刊行の『文部省 学術用語集?天文学編』増訂版でも正式にはえ座とされた。
LKPavoTitle,Pavo,孔雀座,孔雀座,くじゃく座
LKPavoLatin,the Peacock,Pavo,Pavo,Pavo
LKPavoInfo,Pavo is a constellation in the southern sky with the Latin name for peacock. It is one of twelve constellations conceived by Petrus Plancius from the observations of Pieter Dirkszoon Keyser and Frederick de Houtman. Pavo first appeared on a 35-cm (14 in) diameter celestial globe published in 1598 in Amsterdam by Plancius and Jodocus Hondius and was depicted in Johann Bayer's star atlas Uranometria of 1603. ,孔雀座是南天星座之一，名字孔雀（Pavo）的来源是拉丁语“Peacock”一词。 它是由 Petrus Plancius 从荷兰人 Pieter Dirkszoon Keyser 和 Frederick de Houtman 的1595-1597年的观测资料中构想出来的12个星座之一。孔雀座与天鹤座，凤凰座和杜鹃座被合称为“南方的小鸟”。在澳大利亚，孔雀座的一部分也被称作“平底锅”。,孔雀座是南天星座之一，名字孔雀（Pavo）的來源是拉丁語“Peacock”一詞。 它是由 Petrus Plancius 從荷蘭人 Pieter Dirkszoon Keyser 和 Frederick de Houtman 的1595-1597年的觀測資料中構想出來的12個星座之一。孔雀座與天鶴座，鳳凰座和杜鵑座被合稱為“南方的小鳥”。在澳大利亞，孔雀座的一部分也被稱作“平底鍋”。,くじゃく座（孔雀座、Pavo）は南天の星座の1つ。くじゃく座は16世紀以降に作られた新しい星座であり、神話はない。ペーテル?ケイセルとフレデリック?デ?ハウトマンが残した観測記録を元にペトルス?プランシウスが1597年に作成した地球儀に残したものが最初である。ヨハン?バイエルが1603年に発刊したウラノメトリアでそれを引用したことにより世に知られるようになった。
LKPhoenixTitle,Phoenix,凤凰座,鳳凰座,ほうおう座
LKPhoenixLatin,the Phoenix,Phoenix,Phoenix,Phoenix
LKPhoenixInfo,"Phoenix is a minor constellation in the southern sky. Named after the mythical phoenix, it was first depicted on a celestial atlas by Johann Bayer in his 1603 Uranometria. The French explorer and astronomer Nicolas Louis de Lacaille charted the brighter stars and gave their Bayer designations in 1756. ","凤凰座是南部较小的星座, 被荷兰导航员Pieter Dirkszoon Keyser 和Frederick de Houtman所发现，在1603年由Johann贝尔的Uranometria所流传。虽然不是自古流传的星座，但是因为车田正美的圣斗士星矢中人气角色一辉，而得以广泛为人所知。","鳳凰座是南部較小的星座, 被荷蘭導航員Pieter Dirkszoon Keyser 和Frederick de Houtman所發現，在1603年由Johann貝爾的Uranometria所流傳。雖然不是自古流傳的星座，但是因為車田正美的聖鬥士星矢中人氣角色一輝，而得以廣泛為人所知。",ほうおう座（鳳凰座、Phoenix）は、南天の星座の1つ。日本では高度の低い位置に見える。南半球では、夏に、オーストラリアや南アフリカなどからよく見える。日本名のほうおう座は鳳凰から取られているが、本来はフェニックス（不死鳥）をモチーフにした星座である。新しい星座なので神話はない。
LKTucanaTitle,Tucana,杜鹃座,杜鵑座,きょしちょう座
LKTucanaLatin,the Toucan,Tucana,Tucana,Tucana
LKTucanaInfo,"Tucana is a constellation of stars in the southern sky, named after the toucan, a South American bird. It is one of twelve constellations conceived in the late sixteenth century by Petrus Plancius from the observations of Pieter Dirkszoon Keyser and Frederick de Houtman. ",杜鹃座是南方的细小星座。它的拉丁名字为Tucana，是大嘴鸟的意思。在1595年至1597年之间由凯泽（Pieter Dirkszoon Keyser）及霍特曼（Frederick de Houtman）所定的。杜鹃座不是一个显眼的星座，因为所有的恒星都是三等或更暗淡。杜鹃座位于古代文明不可见的天区，因此没有相关的神话故事。,杜鵑座是南方的細小星座。它的拉丁名字為Tucana，是大嘴鳥的意思。在1595年至1597年之間由凱澤（Pieter Dirkszoon Keyser）及霍特曼（Frederick de Houtman）所定的。杜鵑座不是一個顯眼的星座，因為所有的恒星都是三等或更暗淡。杜鵑座位於古代文明不可見的天區，因此沒有相關的神話故事。,きょしちょう座（巨嘴鳥座）は、南天の星座の1つ。巨嘴鳥とは、キツツキ目オオハシ科に属する鳥類のことである。かつては、プランシウス、バイエル、ボーデらによってラテン語名が Toucan とされ、日本でもトウカン座と呼ぼれたことがあった。また、現代中国語ではこの鳥はホトトギスとされ、杜鵑座の字が当てられている。
LKVolansTitle,Volans,飞鱼座,飛魚座,とびうお座
LKVolansLatin,the Flying Fish,Volans,Volans,Volans
LKVolansInfo,"Volans is a constellation in the southern sky. It represents a flying fish; its name is a shortened form of its original name, Piscis Volans.　Volans was one of twelve constellations created by Petrus Plancius","飞鱼座是荷兰人Pieter Dirkszoon Keyser和Frederick de Houtman于1595-1597年观测和创立的12个南天星座之一,1603年被包括在拜耳恒星命名中。该星座部分恒星属于中国近南极星区飞鱼星官。","飛魚座是荷蘭人Pieter Dirkszoon Keyser和Frederick de Houtman於1595-1597年觀測和創立的12個南天星座之一,1603年被包括在拜耳恒星命名中。該星座部分恒星屬於中國近南極星區飛魚星官。",とびうお座（飛魚座、Volans）は、南天の星座の1つ。天の南極に近く、日本の大部分の地域からは星座の一部さえも全く見ることができない。とびうお座は16世紀以降に作られた新しい星座であり、神話はない。
LKAquilaTitle,Aquila,天鹰座,天鷹座,わし座
LKAquilaLatin,the Eagle,Aquila,Aquila,Aquila
LKAquilaInfo,"Aquila was also known as Vultur volans to the Romans, not to be confused with Vultur cadens which was their name for Lyra. It is often held to represent the eagle who held Zeus's thunderbolts in Greco-Roman mythology. Aquila is also associated with the eagle who kidnapped Ganymede, a son of one of the kings of Troy, to Mount Olympus to serve as cup-bearer to the gods.",天鹰座是赤道带星座之一；天箭座之南，人马座之北，大部分在银河内。传说，特洛伊的王子伽倪墨得斯某天替父亲看羊时，宙斯在天空经过，对他一见钟情，于是宙斯变身成一只鹰掳走伽倪墨得斯带到奥林匹斯山（也有些版本说宙斯遣一只鹰捉走伽倪墨得斯），此鹰就是天鹰座，而伽倪墨得斯从此成为宙斯身旁的倒酒僮。,天鷹座是赤道帶星座之一；天箭座之南，人馬座之北，大部分在銀河內。傳說，特洛伊的王子伽倪墨得斯某天替父親看羊時，宙斯在天空經過，對他一見鐘情，於是宙斯變身成一只鷹擄走伽倪墨得斯帶到奧林匹斯山（也有些版本說宙斯遣一只鷹捉走伽倪墨得斯），此鷹就是天鷹座，而伽倪墨得斯從此成為宙斯身旁的倒酒童。,ギリシア神話では，トロイアの王子ガニュメーデースがあまりに美しい少年だったため、ゼウスが神の宴の給仕をさせるために、天に連れ去るときに遣わした鷲。天球上では、ガニュメーデースをモチーフとするみずがめ座の隣にわし座が位置しており、星図でみずがめ座に飛び掛るように描かれている。一説は、プロメーテウスの肝臓を食らう鷲である。   
LKAraTitle,Ara,天坛座,天壇座,さいだん座
LKAraLatin,the Altar,Ara,Ara,Ara
LKAraInfo,"Ara is a southern constellation situated between Scorpius and Triangulum Australe. Its Latin name means ""altar"". In ancient Greek mythology, Ara was identified as the altar where the gods first made offerings and formed an alliance before defeating the Titans. The nearby Milky Way represents the smoke rising from the offerings on the altar.",传说，克洛诺斯害怕其子女推翻其统治，于是吞下妻子瑞亚所生之儿女。其妻暗中藏起一个孩子，以石头调包给克洛诺斯吞下，而把孩子藏于克里特一个山洞中，这个孩子就是宙斯。宙斯长大后，回到父亲克洛诺斯的宫殿，强迫克洛诺斯吐出以前吞下的子女，众子女和宙斯联成一阵线设坛立誓推翻克洛诺斯残暴的统治，经过长达十年的战争后，宙斯终取得胜利，为纪念当初立誓之事，故在天上设天坛座。,傳說，克洛諾斯害怕其子女推翻其統治，於是吞下妻子瑞亞所生之兒女。其妻暗中藏起一個孩子，以石頭調包給克洛諾斯吞下，而把孩子藏於克裏特一個山洞中，這個孩子便是宙斯。宙斯長大後，回到父親克洛諾斯的宮殿，強迫克洛諾斯吐出以前吞下的子女，眾子女和宙斯聯成一陣線設壇立誓推翻克洛諾斯殘暴的統治，經過長達十年的戰爭後，宙斯終取得勝利，為紀念當初立誓之事，故在天上設天壇座。,さいだん座（祭壇座）は、南天の星座でトレミーの48星座の1つ。偽エラトステネスやマルクス?マニリウスによると、ゼウスとその兄弟たちがクロノスとティーターン族の旧体制を打ち破ることを誓った祭壇であるとされる。プトレマイオスのアルマゲスト以来、星図では、この祭壇は南側に炎、北側に本体という姿で描かれている。また、ケンタウルス座がおおかみ座を捧げるための祭壇として描かれる。
